"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3142784	"en_CHN_mopost_int"	"2014-10-02 23:20:16"	"Red faces after Banksy mural destroyed over 'racist' claim"	"Authorities in southern England were embarrassed but defensive yesterday after telling workers to destroy a mural they later realised was created by the internationally famous graffiti artist Banksy."	"GBR"	1
3142785	"en_CHN_mopost_int"	"2014-10-02 23:20:16"	"First commercial carbon-capture project, in Canada, will be closely watched"	"Canada will today launch the world's first commercial-scale carbon capture and storage project at a coal-fired power plant, a closely watched experiment designed to cut 90 per cent of the plant's carbon emissions."	"CAN"	1
3142871	"en_CHN_mopost_int"	"2014-10-02 23:23:44"	"South African Nobel Peace Prize summit scrapped over Dalai Lama visa snub"	"Cape Town's mayor yesterday ""suspended"" a planned summit of Nobel peace laureates, blaming the South African government's ""intransigence"" in refusing to grant a visa to the Dalai Lama."	"CHN"	1
3142871	"en_CHN_mopost_int"	"2014-10-02 23:23:44"	"South African Nobel Peace Prize summit scrapped over Dalai Lama visa snub"	"Cape Town's mayor yesterday ""suspended"" a planned summit of Nobel peace laureates, blaming the South African government's ""intransigence"" in refusing to grant a visa to the Dalai Lama."	"ZAF"	1
3145424	"en_CHN_mopost_int"	"2014-10-03 05:20:37"	"Turkey steels for action as Islamic State advances on Syrian border town"	"Turkey’s parliament authorised the government on Thursday to order military action against Islamic State as the jihadists tightened their grip on a Syrian border town, sending thousands more Kurdish refugees into Turkey."	"SYR"	1
3145424	"en_CHN_mopost_int"	"2014-10-03 05:20:37"	"Turkey steels for action as Islamic State advances on Syrian border town"	"Turkey’s parliament authorised the government on Thursday to order military action against Islamic State as the jihadists tightened their grip on a Syrian border town, sending thousands more Kurdish refugees into Turkey."	"TUR"	1
3146789	"en_CHN_mopost_int"	"2014-10-03 08:24:17"	"Canada dismemberment trial shown video of fatal meeting between Lin and Magnotta"	"Images of a Canadian man holding a door for the Chinese student he later dismembered were shown at trial on Thursday, with the prosecution telling the jury the footage was from surveillance cameras at the building where the gruesome murder took place."	"CAN"	2
3146789	"en_CHN_mopost_int"	"2014-10-03 08:24:17"	"Canada dismemberment trial shown video of fatal meeting between Lin and Magnotta"	"Images of a Canadian man holding a door for the Chinese student he later dismembered were shown at trial on Thursday, with the prosecution telling the jury the footage was from surveillance cameras at the building where the gruesome murder took place."	"CHN"	1
3150616	"en_CHN_mopost_int"	"2014-10-03 15:20:58"	"Hackers who attacked JPMorgan accessed data of 76 million households"	"Hackers exploited an employee password to crack a JPMorgan Chase server and pull off one of the largest cyber-attacks ever, accessing data on 76 million households and 7 million businesses."	""	NA
3151221	"en_CHN_mopost_int"	"2014-10-03 16:21:01"	"Sperm bank in US sued after woman given donor sperm from wrong man"	"A woman in America is suing a sperm bank after she became pregnant with sperm donated by a black man instead of a white man as she had intended."	"USA"	1
3151222	"en_CHN_mopost_int"	"2014-10-03 16:21:01"	"Massive undersea scars and mountains revealed by satellite mapping"	"Scientists have devised a map of the earth's sea floor using satellite data, revealing massive underwater scars and thousands of previously uncharted mountains in some of the deepest, most remote ocean areas."	""	NA
3151224	"en_CHN_mopost_int"	"2014-10-03 16:21:01"	"Facebook poised to enter health-care sector with 'support communities'"	"Facebook already knows who your friends are and the kind of things that grab your attention. Soon, it could also know the state of your health."	""	NA
3151901	"en_CHN_mopost_int"	"2014-10-03 17:21:05"	"French court jails 'charmer' and 'seducer' for knowingly spreading HIV"	"A French court has sentenced a man described by prosecutors as a ""charmer"" and ""seducer"" to 12 years in prison for knowingly transmitting HIV."	"FRA"	1
3151902	"en_CHN_mopost_int"	"2014-10-03 17:21:05"	"Fake congressman gets close to Barack Obama in new security scare"	"An unidentified man posing as a congressman entered a secure area at US President Barack Obama's appearance at a Congressional Black Caucus Foundation awards dinner in Washington last week, according to a White House official."	"USA"	4
3151903	"en_CHN_mopost_int"	"2014-10-03 17:21:05"	"1920s Kinshasa was ground zero for HIV, gene sequencing shows"	"A ""perfect storm"" of urban change that began in the 1920s in Kinshasa led to the catastrophic spread of HIV across Africa and the world, according to scientists who used genetic sequencing and historical records to trace the origins of the pandemic."	"COD"	1
3151904	"en_CHN_mopost_int"	"2014-10-03 17:21:05"	"US NBC News cameraman tests positive for Ebola in Liberia"	"A US freelance cameraman working for NBC News in Liberia has tested positive for the Ebola virus, the network said, making him the fifth American, known to have contracted the disease in West Africa."	"LBR"	1
3151904	"en_CHN_mopost_int"	"2014-10-03 17:21:05"	"US NBC News cameraman tests positive for Ebola in Liberia"	"A US freelance cameraman working for NBC News in Liberia has tested positive for the Ebola virus, the network said, making him the fifth American, known to have contracted the disease in West Africa."	"USA"	2
3151905	"en_CHN_mopost_int"	"2014-10-03 17:21:05"	"Female stars threaten to sue Google for not removing stolen nude photos"	"A lawyer representing female celebrities whose nude photos were posted online by hackers has threatened to sue Google for failing to take the photos off its websites, according to the New York Post."	"USA"	1
3155352	"en_CHN_mopost_int"	"2014-10-03 23:25:11"	"Don't mention the war: Top Gear flees Argentina after crowd pelts Jeremy Clarkson over 'Falklands' licence plate"	"The presenters of British motoring programme Top Gear fled Argentina after being pelted with stones over a controversial licence plate carried by one of their cars."	"ARG"	1
3155352	"en_CHN_mopost_int"	"2014-10-03 23:25:11"	"Don't mention the war: Top Gear flees Argentina after crowd pelts Jeremy Clarkson over 'Falklands' licence plate"	"The presenters of British motoring programme Top Gear fled Argentina after being pelted with stones over a controversial licence plate carried by one of their cars."	"GBR"	1
3155353	"en_CHN_mopost_int"	"2014-10-03 23:25:11"	"UK leader David Cameron pledges to seek veto over ruling by European court"	"Britain will quit the European Court of Human Rights unless it gives the Westminster parliament final say over its rulings, according to pre-election plans detailed yesterday by Prime Minister David Cameron."	"GBR"	3
3163943	"en_CHN_mopost_int"	"2014-10-04 23:22:00"	"Policy dead ends in China and the US will spawn greater public discontent"	"Both China and the US seem determined to pursue policy dead ends, driven by reaction to events rather than long-term thinking."	"CHN"	1
3163943	"en_CHN_mopost_int"	"2014-10-04 23:22:00"	"Policy dead ends in China and the US will spawn greater public discontent"	"Both China and the US seem determined to pursue policy dead ends, driven by reaction to events rather than long-term thinking."	"USA"	1
3164551	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"First birth from transplanted womb, to Swedish mum, seen as breakthrough"	"For the world's first baby born to a woman with a transplanted womb, only a victorious name would do. His mother says that is why his parents named him ""Vincent"", meaning ""to conquer""."	"SWE"	1
3164552	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"Alleged mastermind of US$5 million Stradivarius theft pleads guilty"	"A man accused of masterminding the theft of a US$5 million Stradivarius violin has pleaded guilty to robbery, nearly eight months after the 300-year-old instrument was snatched from a musician who was attacked with a stun gun."	"USA"	1
3164553	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"Brazil's presidential poll closest in a generation; incumbent Rousseff set to prevail"	"Brazil's presidential elections today are likely to be the closest in a generation, but polls suggest leftist incumbent Dilma Rousseff will secure a second term after a run-off."	"BRA"	2
3164554	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"Facebook stepping up battle against spammers who sell fake 'likes'"	"Facebook has revealed it has stepped up its battle against spammers who promise to deliver thousands of ""likes"" in return for money and warned users to beware of such scams."	""	NA
3164555	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"I'd rather not hire a woman who might get pregnant, woman boss says"	"Monica Oriol, the first woman to lead one of Spain's top business associations, was accused of sexism after she said she preferred not to hire women aged between 25 and 45 in case they get pregnant last week."	"ESP"	1
3164556	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"'Baby Doc' Duvalier, ex-Haitian dictator back from exile, dies"	"Haiti's former dictator Jean-Claude ""Baby Doc"" Duvalier, who ruled the impoverished Caribbean nation from 1971 until his oustnig in 1986, has died of a heart attack at his home."	"HTI"	2
3164557	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"US air campaign in Middle East proving windfall for arms industry"	"US military companies appear to be benefiting from the new war against Islamic militants in Iraq and Syria. Many analysts foresee a boost to profits for munitions manufacturers, weapons producers and other military contractors."	"IRQ"	1
3164557	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"US air campaign in Middle East proving windfall for arms industry"	"US military companies appear to be benefiting from the new war against Islamic militants in Iraq and Syria. Many analysts foresee a boost to profits for munitions manufacturers, weapons producers and other military contractors."	"SYR"	1
3164557	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"US air campaign in Middle East proving windfall for arms industry"	"US military companies appear to be benefiting from the new war against Islamic militants in Iraq and Syria. Many analysts foresee a boost to profits for munitions manufacturers, weapons producers and other military contractors."	"USA"	1
3164558	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"Syria's Bashar al-Assad makes rare public appearance for Eid prayers"	"Syrian President Bashar al-Assad made a rare public appearance, attending prayers on the Muslim Eid ul-Adha holiday at a mosque in Damascus."	"SYR"	4
3164559	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"US judge says videos of Guantanamo Bay force-feeding must be released"	"A US judge has ordered the public release of 28 videotapes of a hunger-striking Guantanamo Bay prisoner being force fed."	"USA"	1
3164560	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"US aid worker Peter Kassig may be Islamic State militants' next target"	"The family of an American humanitarian worker being held captive by Islamic State militants have made a desperate plea for their son's release as fears grow he has been earmarked as the extremist group's fifth victim."	"USA"	2
3164561	"en_CHN_mopost_int"	"2014-10-05 01:22:03"	"Why Julia Pierson, first woman head of US Secret Service, felt she had to quit"	"When Barack Obama rode in a lift with a security guard in Atlanta two weeks ago he no doubt thought little of it and presumed the Secret Service was doing its job."	"USA"	2
3172661	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"New Orleans teachers face charges of group sex with student, aged 16"	"A teenager's boasts to fellow students about having group sex with two teachers led to two investigations and the arrests of both the staff, who teach at a New Orleans-area school."	"USA"	1
3172662	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Dilma Rousseff edges ahead in polls as Brazilians vote for new president"	"If anything, Dilma Rousseff is a survivor. The former political prisoner-turned-president approaches the end of her first term having lived through cancer, endured raucous and anti-government protests in 2013."	"BRA"	2
3172663	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Death of former Haitian leader 'Baby Doc' Duvalier denies victims justice"	"When Jean-Claude ""Baby Doc"" Duvalier made a surprise return to Haiti in 2011 after a quarter of a century in exile, some hoped the ageing dictator would finally have to answer for the abuses of his regime."	"HTI"	2
3172664	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Pope Francis expresses support for reforms on family teachings"	"Pope Francis appeared to back reform of the Catholic Church's approach to marriage, cohabitation and divorce as bishops began a landmark review of teaching on the family."	"VAT"	2
3172665	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Islamic State is 'evil', Saudi religious leaders warn haj pilgrims"	"Taking aim at Islamic State, Saudi Arabia has mounted a battle for hearts and minds at this year's haj, warning pilgrims that the hardline group is ""evil"" and seeking to recruit their children to fight in Iraq and Syria."	"IRQ"	1
3172665	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Islamic State is 'evil', Saudi religious leaders warn haj pilgrims"	"Taking aim at Islamic State, Saudi Arabia has mounted a battle for hearts and minds at this year's haj, warning pilgrims that the hardline group is ""evil"" and seeking to recruit their children to fight in Iraq and Syria."	"SAU"	1
3172665	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Islamic State is 'evil', Saudi religious leaders warn haj pilgrims"	"Taking aim at Islamic State, Saudi Arabia has mounted a battle for hearts and minds at this year's haj, warning pilgrims that the hardline group is ""evil"" and seeking to recruit their children to fight in Iraq and Syria."	"STP"	1
3172665	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Islamic State is 'evil', Saudi religious leaders warn haj pilgrims"	"Taking aim at Islamic State, Saudi Arabia has mounted a battle for hearts and minds at this year's haj, warning pilgrims that the hardline group is ""evil"" and seeking to recruit their children to fight in Iraq and Syria."	"SYR"	1
3172666	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Hundreds of Asian students at Harvard get email death threats"	"Asian students at Harvard University say they remain shaken after hundreds of them received emailed death threats, even though police said there was probably no danger."	""	NA
3172667	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"'Bubble man' Reza Baluchi rescued by coastguard en route from Florida to Bermuda"	"An endurance runner and peace activist whose latest goal was to travel 896 nautical miles from Florida to Bermuda in a homemade floating ""Hydro Pod"" was rescued by the coastguard after he began suffering from fatigue."	"USA"	1
3172668	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Marriott International fined over jamming of Wi-fi signals"	"Marriott International will pay the US government a US$600,000 fine for jamming conference attendees' own Wi-fi networks at one of its hotels, forcing them to pay as much as US$1,000 each to use the hotel's connection."	"USA"	1
3172669	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Enterovirus 68 caused death of New Jersey child Eli Waller, say officials"	"A virus that has been causing severe respiratory illness across the US was responsible for the death of a four-year-old boy in New Jersey, a state medical examiner determined."	"USA"	1
3172670	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Scientists will die waiting for a Nobel unless committee acts faster, critics say"	"Awarding Nobels decades after the original scientific discovery could lead to the prize becoming irrelevant, some observers say, as ageing researchers miss out on their turn to get the long-awaited call from Sweden."	"SWE"	1
3172671	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Somali troops retake al-Shabab stronghold after militants flee"	"Somali government troops and African Union forces last night said they had seized an al-Shabab stronghold which militants had controlled for six years."	"SOM"	1
3172672	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Joe Biden apologises to Turkey for suggesting it financed Syria jihadis"	"US Vice-President Joe Biden has apologised to Turkish President Recep Tayyip Erdogan over comments suggesting Turkey and other nations had financed and armed jihadist organisations in Syria."	"SYR"	1
3172672	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Joe Biden apologises to Turkey for suggesting it financed Syria jihadis"	"US Vice-President Joe Biden has apologised to Turkish President Recep Tayyip Erdogan over comments suggesting Turkey and other nations had financed and armed jihadist organisations in Syria."	"TUR"	3
3172672	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Joe Biden apologises to Turkey for suggesting it financed Syria jihadis"	"US Vice-President Joe Biden has apologised to Turkish President Recep Tayyip Erdogan over comments suggesting Turkey and other nations had financed and armed jihadist organisations in Syria."	"USA"	1
3172673	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Having lunch stolen is all in a day's work for cheetahs, scientists show"	"For a fleet-footed cheetah, survival balances on the point between how much energy it loses in hunting for a meal and the energy it gains from actually eating it."	""	NA
3172674	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Flag from 9/11 destroyed in fire at Flight 93 memorial in Pennsylvania"	"A flag that flew over the US Capitol on September 11, 2001, was destroyed in a fire at the Flight 93 National Memorial in Shanksville, Pennsylvania."	"USA"	2
3172675	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"Global March for Elephants and Rhinos attracts thousands to cause"	"Thousands have marched in Africa and around the world to pressure governments to stop the poaching industry that many fear is driving rhinos and elephants to the brink of extinction."	""	NA
3172676	"en_CHN_mopost_int"	"2014-10-05 23:22:33"	"African immigrants in US fear a backlash from the Dallas Ebola case"	"The first man on American soil to be diagnosed with Ebola is now ""fighting for his life"" according to doctors as it has emerged many African immigrants in the US are facing a backlash."	"USA"	2
3175161	"en_CHN_mopost_int"	"2014-10-06 05:22:44"	"President Rousseff to face rival Neves in Brazil election run-off"	"Brazil’s unpredictable presidential election took another twist on Sunday, with left-leaning incumbent Dilma Rousseff being forced into a run-off race as expected, but against a centre-right challenger who only surged in the final week of the campaign."	"BRA"	2
