"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3122062	"en_GBR_dailyt_int"	"2014-10-01 12:16:34"	"Swaying glass-bottomed bridge opens in China"	"This glass-bottomed bridge is the latest contender for the title of ""world's scariest attraction"""	"CHN"	1
3122063	"en_GBR_dailyt_int"	"2014-10-01 12:16:34"	"US Ebola case: doctors confirm they are treating patient in Dallas"	"A patient at a hosptial in Texas has tested positive for Ebola, the first case of the disease to be diagnosed in the United States, health officials confirm"	"USA"	3
3122064	"en_GBR_dailyt_int"	"2014-10-01 12:16:34"	"Pictures of the day: 1 October 2014"	"An orphaned wallaby, a family of beavers and the northern lights"	""	NA
3122628	"en_GBR_dailyt_int"	"2014-10-01 13:16:34"	"How healthy is Europe's IPO market?"	"Bloomberg's Hans Nichols reports on the first day of trading for the German online retailer Zalando and the health of the IPO market in Europe"	"DEU"	1
3122629	"en_GBR_dailyt_int"	"2014-10-01 13:16:34"	"On the streets of the Hong Kong protests"	"Bloomberg's Rosalind Chin reports from the streets of Hong Kong following five days of mass pro-democracy protests"	"HKG"	1
3122630	"en_GBR_dailyt_int"	"2014-10-01 13:16:34"	"Four questions Lord Hill must answer to become Britain's European Commissioner"	"MEPs are to grill David Cameron's nomination for the top EU job, but there are several unanswered questions that could trip up the UK's little-known Lord Hill of Oareford"	"GBR"	3
3122631	"en_GBR_dailyt_int"	"2014-10-01 13:16:34"	"Hong Kong protesters vow to occupy government buildings"	"Pro-democracy protesters issue threat unless Chief Executive steps down after heckling under-fire Hong Kong leader at Chinese National Day event"	"CHN"	1
3122631	"en_GBR_dailyt_int"	"2014-10-01 13:16:34"	"Hong Kong protesters vow to occupy government buildings"	"Pro-democracy protesters issue threat unless Chief Executive steps down after heckling under-fire Hong Kong leader at Chinese National Day event"	"HKG"	1
3122632	"en_GBR_dailyt_int"	"2014-10-01 13:16:34"	"'Racist' Indian mob attacks African students"	"A mob attack on three terrified Africans in Delhi has raised new allegations of racism in India"	"IND"	3
3124019	"en_GBR_dailyt_int"	"2014-10-01 15:16:34"	"Why Norway is the best place in the world to grow old"	"Norway is the best country in which to grow old, according to new research - while Britain does not make it into the top ten"	"GBR"	1
3124019	"en_GBR_dailyt_int"	"2014-10-01 15:16:34"	"Why Norway is the best place in the world to grow old"	"Norway is the best country in which to grow old, according to new research - while Britain does not make it into the top ten"	"NOR"	1
3124020	"en_GBR_dailyt_int"	"2014-10-01 15:16:34"	"Lord Hill: I will put EU laws above Britain's national interest"	"Lord Hill has vowed that as the European Union's new financial services regulator he will ""work for the common European interest"" to ensure there is no return to ""wild risk taking"" in City of London"	"GBR"	2
3124021	"en_GBR_dailyt_int"	"2014-10-01 15:16:34"	"Hong Kong protests: Is it safe for tourists?"	"As mass pro-democracy protests disrupt transport in Hong Kong, our resident expert advises visitors on how to keep up-to-date on the situation"	"HKG"	1
3124022	"en_GBR_dailyt_int"	"2014-10-01 15:16:34"	"Can 3D printed device change stigma of marijuana?"	"An Israeli start-up may have invented the device that will change people's perception of cannabis to ""a medicine, not a substance"""	"ISR"	1
3124023	"en_GBR_dailyt_int"	"2014-10-01 15:16:34"	"The history of China's banking in Pingyao"	"Bloomberg's Stephen Engle visits Pingyao the world heritage site which is where China's first private bank was set up"	"CHN"	1
3124634	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"First Ebola case diagnosed in US, CDC confirms"	"UC Berkeley Economics Professor Brad Delong discusses the first Ebola case being diagnosed in the US"	"USA"	1
3124635	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"Health safety summit struck by food poisoning"	"A dodgy chicken marsala was to blame for cramps, nausea and diarrhoea at the annual Food Safety Summit, American health investigators say"	"USA"	1
3124636	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"How did Hong Kong's protests became the 'Umbrella Revolution'?"	"The ubiquitous umbrella symbol of Hong Kong's protests emerged out of necessity - both due to the weather, and as a form of defence against police tactics"	"HKG"	1
3124637	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"'SS' German guards with links to neo-Nazi groups abused asylum seekers"	"Security guards at refugee centre in Germany embroiled in abuse video scandal called themselves the ""SS"", according to former colleague"	"DEU"	2
3124638	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"Fighting on Turkish border as Kurds with US air support battle to defend key Syria town from Isil"	"Heavy clashes in Kobane - a crucial recent battleground in the fight against the Islamic State group - left at least 10 people dead overnight"	"SYR"	1
3124638	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"Fighting on Turkish border as Kurds with US air support battle to defend key Syria town from Isil"	"Heavy clashes in Kobane - a crucial recent battleground in the fight against the Islamic State group - left at least 10 people dead overnight"	"TUR"	1
3124638	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"Fighting on Turkish border as Kurds with US air support battle to defend key Syria town from Isil"	"Heavy clashes in Kobane - a crucial recent battleground in the fight against the Islamic State group - left at least 10 people dead overnight"	"USA"	1
3124639	"en_GBR_dailyt_int"	"2014-10-01 16:16:35"	"Bullet train at 50: rise and fall of the world's fastest train"	"As Japan's Shinkansen network celebrates its 50th anniversary, Julian Ryall charts the history of the game-changing locomotive"	"JPN"	1
3125341	"en_GBR_dailyt_int"	"2014-10-01 17:16:35"	"European cities photographed from a drone by Amos Chapple, in pictures"	"Photographer Amos Chapple used a drone to shoot stunning images of Europe"	""	NA
3125342	"en_GBR_dailyt_int"	"2014-10-01 17:16:35"	"I will help you clean up India, Obama tells Modi"	"US President Barack Obama has pledged to support Narendra Modi's campaign to 'Clean India' after historic meeting between the leaders"	"IND"	2
3125342	"en_GBR_dailyt_int"	"2014-10-01 17:16:35"	"I will help you clean up India, Obama tells Modi"	"US President Barack Obama has pledged to support Narendra Modi's campaign to 'Clean India' after historic meeting between the leaders"	"USA"	2
3125343	"en_GBR_dailyt_int"	"2014-10-01 17:16:35"	"Sanctions on Russia are starting to bite"	"Greylock Capital Chairman and CEO Hans Humes discusses Russia weighing capital controls to curb outflows"	"RUS"	1
3125344	"en_GBR_dailyt_int"	"2014-10-01 17:16:35"	"Could Mount Fuji be the next Japanese volcano to erupt?"	"The peak, which lies less than 90 miles from Tokyo, is ""under great pressure"" and an eruption could force 750,000 people to flee their homes, experts say"	"JPN"	2
3126010	"en_GBR_dailyt_int"	"2014-10-01 18:16:35"	"First person view of paraglider's crash"	"A helmet camera records the moment a paraglider plummets into a river when his parachute chords become tangled"	""	NA
3126011	"en_GBR_dailyt_int"	"2014-10-01 18:16:35"	"Hong Kong protests: What happens next?"	"After four days of paralysis, what can the authorities do to bring the pro-democracy protests in Hong Kong to an end?"	"HKG"	1
3126735	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"China soft power set back as US universities shut second Confucius Institute in a week"	"Concerns among US academics that China's Confucius Institutes violate the basic rules of academic freedom appear to be gathering pace, as second Institute shuts down"	"CHN"	1
3126735	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"China soft power set back as US universities shut second Confucius Institute in a week"	"Concerns among US academics that China's Confucius Institutes violate the basic rules of academic freedom appear to be gathering pace, as second Institute shuts down"	"USA"	1
3126736	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"US had plans to bomb Cuba in 1976, according to government papers"	"In a rage against Fidel Castro for his defiance of the US, Henry Kissinger lobbied for an attack on Havana"	"CUB"	3
3126736	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"US had plans to bomb Cuba in 1976, according to government papers"	"In a rage against Fidel Castro for his defiance of the US, Henry Kissinger lobbied for an attack on Havana"	"USA"	1
3126737	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"George Zimmerman to launch ""Brand Z"" self-defence products, says brother"	"Robert Zimmerman, brother of Florida neighbourhood watch volunteer who shot dead Trayvon Martin in Florida, unveils plans to market family 'like the Kardashians'"	"USA"	1
3126738	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"French warden caught sub-letting his maximum-security prison apartment"	"Officer forced to stop renting out his living quarters, which he had advertised as ""very secure"" and let for £350 a week"	"FRA"	1
3126739	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Family pleads for return of 15 year-old schoolgirl who is feared to have left the UK to fight in Syria"	"The mother and aunts of 15-year-old schoolgirl Yusra Hussien, who it is feared was radicalised online, make an emotional plea for her to ""please, please come back"""	"GBR"	1
3126739	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Family pleads for return of 15 year-old schoolgirl who is feared to have left the UK to fight in Syria"	"The mother and aunts of 15-year-old schoolgirl Yusra Hussien, who it is feared was radicalised online, make an emotional plea for her to ""please, please come back"""	"SYR"	1
3126740	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Who is CY Leung and why do the Hong Kong protesters want him to resign?"	"Hong Kong's chief executive is an able, educated, working class hero to his supporters - and a Chinese stoodge to his detractors. So who is the real CY Leung?"	"CHN"	1
3126740	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Who is CY Leung and why do the Hong Kong protesters want him to resign?"	"Hong Kong's chief executive is an able, educated, working class hero to his supporters - and a Chinese stoodge to his detractors. So who is the real CY Leung?"	"HKG"	1
3126741	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Facts distorted as Moscow claims hundreds of bodies discovered in Ukrainian 'mass graves'"	"Pro-Kremlin media misrepresent activist while Russian-backed rebels contradict the claim and say only nine bodies found"	"RUS"	3
3126741	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Facts distorted as Moscow claims hundreds of bodies discovered in Ukrainian 'mass graves'"	"Pro-Kremlin media misrepresent activist while Russian-backed rebels contradict the claim and say only nine bodies found"	"UKR"	1
3126742	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Rolling Stones live shows drugs are good for your health, Italian mayor suggests"	"Ignazio Marino, the mayor of Rome, says the vitality of the Rolling Stones in a recent performance in Italy makes it harder to claim drugs are bad for your health"	"ITA"	3
3126743	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Hong Kong protests: China's 'umbrella revolution' in pictures"	"Pro-democracy protests in Hong Kong, in pictures"	"CHN"	1
3126743	"en_GBR_dailyt_int"	"2014-10-01 19:16:35"	"Hong Kong protests: China's 'umbrella revolution' in pictures"	"Pro-democracy protests in Hong Kong, in pictures"	"HKG"	1
3127318	"en_GBR_dailyt_int"	"2014-10-01 20:16:36"	"Karadzic dismisses war crimes evidence as 'lies'"	"Radovan Karadzic claims he was a friend of the Muslims in his defence against genocide charges at the UN tribunal"	""	NA
3127319	"en_GBR_dailyt_int"	"2014-10-01 20:16:36"	"Jimmy Carter: I could have beaten Reagan if I was more 'manly'"	"Jimmy Carter, who turns 90 today, said he could have won re-election in 1980 had he bombed Iran and proved his toughness"	"IRN"	1
3127320	"en_GBR_dailyt_int"	"2014-10-01 20:16:36"	"Carnival Ecstasy passenger dies after falling from ship's mast"	"A 20-year-old man has died after falling from the mast of the Carnival Ecstasy cruise ship in Miami"	""	NA
3127976	"en_GBR_dailyt_int"	"2014-10-01 21:16:37"	"Pressure on Secret Service chief to resign after convict with gun is allowed into lift with Barack Obama"	"Armed security contractor with criminal history allowed within feet of world's most powerful man"	"USA"	1
3127978	"en_GBR_dailyt_int"	"2014-10-01 21:16:37"	"RAF: UK stepping up air strikes against Islamic State"	"Group Captain Chaz Kennett from RAF Akrotiri says stepping up air strikes in Iraq demonstrates that ""the UK will play its part in standing against Isil"""	"GBR"	1
3127978	"en_GBR_dailyt_int"	"2014-10-01 21:16:37"	"RAF: UK stepping up air strikes against Islamic State"	"Group Captain Chaz Kennett from RAF Akrotiri says stepping up air strikes in Iraq demonstrates that ""the UK will play its part in standing against Isil"""	"IRQ"	1
3127979	"en_GBR_dailyt_int"	"2014-10-01 21:16:37"	"Netanyahu warns Obama: Iran must never be a 'threshold nuclear power'"	"A meeting between Israel's prime minister and the US president exposes the rift between them over Iran"	"IRN"	1
3127979	"en_GBR_dailyt_int"	"2014-10-01 21:16:37"	"Netanyahu warns Obama: Iran must never be a 'threshold nuclear power'"	"A meeting between Israel's prime minister and the US president exposes the rift between them over Iran"	"ISR"	2
3127979	"en_GBR_dailyt_int"	"2014-10-01 21:16:37"	"Netanyahu warns Obama: Iran must never be a 'threshold nuclear power'"	"A meeting between Israel's prime minister and the US president exposes the rift between them over Iran"	"USA"	2
3128438	"en_GBR_dailyt_int"	"2014-10-01 22:16:38"	"British Tornado 'with female air crew' bombs key Isil position"	"Kurdish divisional commander tells Telegraph air strike by British Tornado jet on Isil position in Rabia had female air crew on board"	"GBR"	1
3128439	"en_GBR_dailyt_int"	"2014-10-01 22:16:38"	"Iraq air strikes: 'It seemed inconceivable that anything should be left standing'"	"Dispatch: British fighter jet launches pinpoint strike on Islamic State's last stand in the centre of Rabia"	"GBR"	1
3128439	"en_GBR_dailyt_int"	"2014-10-01 22:16:38"	"Iraq air strikes: 'It seemed inconceivable that anything should be left standing'"	"Dispatch: British fighter jet launches pinpoint strike on Islamic State's last stand in the centre of Rabia"	"IRQ"	1
3128440	"en_GBR_dailyt_int"	"2014-10-01 22:16:38"	"Five children in Dallas monitored for Ebola as second potential case found"	"Up to 18 people in Dallas being evaluated after coming into direct contact with America's first Ebola patient and five children among them are ""priority number one"""	""	NA
3129047	"en_GBR_dailyt_int"	"2014-10-01 23:16:38"	"Hong Kong protests: students vow stronger protests if leader stays"	"Hong Kong protesters enjoy a calm night on China's National Day ahead of what may be a long struggle for full democracy"	"CHN"	1
3129047	"en_GBR_dailyt_int"	"2014-10-01 23:16:38"	"Hong Kong protests: students vow stronger protests if leader stays"	"Hong Kong protesters enjoy a calm night on China's National Day ahead of what may be a long struggle for full democracy"	"HKG"	1
3129049	"en_GBR_dailyt_int"	"2014-10-01 23:16:38"	"Marine Le Pen's Bengal cat 'savaged by father's Doberman dog'"	"Front National founder's Doberman dog kills Bengal cat belonging to his daughter and current party leader, according to reports"	""	NA
3129050	"en_GBR_dailyt_int"	"2014-10-01 23:16:38"	"Secret Service chief Julia Pierson resigns after string of security lapses"	"Agents allowed a man with a knife to run through White House and a convicted felon with a gun to follow President Barack Obama into a lift"	"USA"	2
3129678	"en_GBR_dailyt_int"	"2014-10-02 00:16:38"	"US Ebola case: Texas governor confirms schoolchildren had contact with Ebola patient"	"Texas governor Rick Perry says a handful of school-aged children who had contact with a man diagnosed with Ebola are being monitored"	"USA"	2
3130228	"en_GBR_dailyt_int"	"2014-10-02 01:16:38"	"Obama and Netanyahu barely conceal tension in discussions over the middle east"	"Obama and Israeli premier Benjamin Netanyahu meet for the first time since Israel launched strikes which killed more than 2,100 Palestinians"	"ISR"	3
3130228	"en_GBR_dailyt_int"	"2014-10-02 01:16:38"	"Obama and Netanyahu barely conceal tension in discussions over the middle east"	"Obama and Israeli premier Benjamin Netanyahu meet for the first time since Israel launched strikes which killed more than 2,100 Palestinians"	"PSE"	1
3130228	"en_GBR_dailyt_int"	"2014-10-02 01:16:38"	"Obama and Netanyahu barely conceal tension in discussions over the middle east"	"Obama and Israeli premier Benjamin Netanyahu meet for the first time since Israel launched strikes which killed more than 2,100 Palestinians"	"USA"	1
3130229	"en_GBR_dailyt_int"	"2014-10-02 01:16:38"	"Canada identifies long lost British explorer ship"	"Mystery has surrounded the fate of the 19th-century Arctic voyager and his crew"	"CAN"	1
3130229	"en_GBR_dailyt_int"	"2014-10-02 01:16:38"	"Canada identifies long lost British explorer ship"	"Mystery has surrounded the fate of the 19th-century Arctic voyager and his crew"	"GBR"	1
3130230	"en_GBR_dailyt_int"	"2014-10-02 01:16:38"	"Fashion companies enlarge pockets to hold iPhone 6 Plus"	"Monsterphones force companies to redesign jeans"	""	NA
3130665	"en_GBR_dailyt_int"	"2014-10-02 02:16:38"	"Man with Ebola virus flew on three flights to US"	"Federal officials say other passengers on the flights with Thomas Eric Duncan are at no risk of infection because the man had no symptoms at the time of his trip."	"USA"	1
3131788	"en_GBR_dailyt_int"	"2014-10-02 05:16:39"	"Pro-Israel group sues NY bus company for refusing 'Hamas killing Jews' ad"	"Adverts on buses were refused as they could 'incited violence'"	"ISR"	1
3131788	"en_GBR_dailyt_int"	"2014-10-02 05:16:39"	"Pro-Israel group sues NY bus company for refusing 'Hamas killing Jews' ad"	"Adverts on buses were refused as they could 'incited violence'"	"PSE"	1
3132520	"en_GBR_dailyt_int"	"2014-10-02 07:16:40"	"Man convicted of murder of black teenager in loud rap music dispute"	"Michael Dunn, a middle-aged computer programmer from Florida, faces life in prison after pulling a gun on 17-year-old Jordan Davis after he refused to turn his music down"	"JOR"	1
3132520	"en_GBR_dailyt_int"	"2014-10-02 07:16:40"	"Man convicted of murder of black teenager in loud rap music dispute"	"Michael Dunn, a middle-aged computer programmer from Florida, faces life in prison after pulling a gun on 17-year-old Jordan Davis after he refused to turn his music down"	"USA"	1
3133482	"en_GBR_dailyt_int"	"2014-10-02 09:16:41"	"Why the British Brimstone missile being used in Iraq is so sought after - in 60 seconds"	"The British-made missile is the most sophisticated of its kind being used in the air campaign to support Iraqi and Kurdish forces battling the militants"	"GBR"	1
3133482	"en_GBR_dailyt_int"	"2014-10-02 09:16:41"	"Why the British Brimstone missile being used in Iraq is so sought after - in 60 seconds"	"The British-made missile is the most sophisticated of its kind being used in the air campaign to support Iraqi and Kurdish forces battling the militants"	"IRQ"	2
3134496	"en_GBR_dailyt_int"	"2014-10-02 11:16:41"	"In pictures: sinkholes, craters and collapsed roads around the world"	"In pictures: sinkholes, craters and collapsed roads around the world."	""	NA
3134497	"en_GBR_dailyt_int"	"2014-10-02 11:16:41"	"Lord Hill accused of having 'no clue' about new role as second MEP grilling is ordered"	"UK candidate for European Commission attacked for not having 'a single idea' about key issues in brief he hopes to take up"	"GBR"	1
3134498	"en_GBR_dailyt_int"	"2014-10-02 11:16:41"	"Satellite images show North Korea has 'completely upgraded' rocket launch site"	"Fears the secretive state now able to handle far larger rockets, which could be ready to launch as early as end of year"	"PRK"	1
3134499	"en_GBR_dailyt_int"	"2014-10-02 11:16:41"	"Little Britain: how imperial greatness shrank the British"	"Landmark OECD study of daily life over almost 200 years shows how, at the height of Britain's global power, its people got physically shorter - and how 21st Century Indian labourers are twice as poor as Victorian factory workers"	"GBR"	2
3134499	"en_GBR_dailyt_int"	"2014-10-02 11:16:41"	"Little Britain: how imperial greatness shrank the British"	"Landmark OECD study of daily life over almost 200 years shows how, at the height of Britain's global power, its people got physically shorter - and how 21st Century Indian labourers are twice as poor as Victorian factory workers"	"IND"	1
3135015	"en_GBR_dailyt_int"	"2014-10-02 12:16:41"	"Pictures of the day: 2 October 2014"	"A pair of fighting squirrels, a car-shaped sinkhole and Paddington Bear"	""	NA
3135016	"en_GBR_dailyt_int"	"2014-10-02 12:16:41"	"Russia's economy is being hit hard by sanctions"	"Institute of International Finance Chief Economist Lubomir Mitov discusses the effect of western sanctions on Russia and what President Putin can do to revive the economy"	"RUS"	2
3135017	"en_GBR_dailyt_int"	"2014-10-02 12:16:41"	"MEPs recall 'vague and unconvincing' Lord Hill"	"Lord Hill has been summoned back to appear before the European Parliament after MEPs accused him of giving ""vague and unconvincing"" answers during today's hearing on his appointment as commissioner for financial services regulation"	""	NA
3135627	"en_GBR_dailyt_int"	"2014-10-02 13:16:41"	"Oscar Pistorius 'called ex-girlfriend hours before he killed Reeva Steenkamp'"	"Police failed to notice phone call by Oscar Pistorius on night of Reeva Steenkamp's killing to Jenna Edkins, during which he spoke to his former lover for nine minutes, according to new book"	"ZAF"	1
3135629	"en_GBR_dailyt_int"	"2014-10-02 13:16:41"	"Record 35,000 walruses pack onto Alaskan beach 'due to climate change'"	"Record numbers of walrus are coming ashore and in one image, 35,000 can be seen on a remote Alaskan coastline in a phenomenon blamed on the melting of arctic ice due to climate change, according to experts"	""	NA
3135630	"en_GBR_dailyt_int"	"2014-10-02 13:16:41"	"Hong Kong protests: the faces of the 'umbrella revolution'"	"As thousands of people countinue to demonstrate in Hong Kong, The Telegraph meets the international protesters demanding greater freedoms from China"	"CHN"	1
3135630	"en_GBR_dailyt_int"	"2014-10-02 13:16:41"	"Hong Kong protests: the faces of the 'umbrella revolution'"	"As thousands of people countinue to demonstrate in Hong Kong, The Telegraph meets the international protesters demanding greater freedoms from China"	"HKG"	1
3136415	"en_GBR_dailyt_int"	"2014-10-02 14:16:42"	"US Ebola victim's family: Why was Thomas Eric Duncan sent home from hospital before being readmitted?"	"Thomas Eric Duncan's half-brother, Wilfred Smallwood, says the family's ""major concern"" is how he contracted Ebola despite being tested negative in Africa and given medication in Dallas"	"USA"	1
3136416	"en_GBR_dailyt_int"	"2014-10-02 14:16:42"	"Training Syrian rebels to fight Isil will take years says Gen Allen"	"Gen John Allen says it will 'take a while' to build a Syrian force to take on Isil, but predicts the Sunni tribes of Iraq will soon have to fight the militants"	"IRQ"	1
