"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3119647	"en_IND_tindia_int"	"2014-10-01 07:17:23"	"2 suicide bomber attacks in Kabul kill 7, wound 21"	"Kabul criminal investigation police chief Mohammad Farid Afzali says first attacker Wednesday morning hit a bus with Afghan National Army officers, killing seven and wounding 15 in west Kabul."	"AFG"	2
3120583	"en_IND_tindia_int"	"2014-10-01 09:17:24"	"Lawmakers rebuke Secret Service chief over White House breach"	"Members of Congress declared on Tuesday that they had lost confidence in the Secret Service to protect President Obama and his family."	"USA"	2
3120584	"en_IND_tindia_int"	"2014-10-01 09:17:24"	"Can't match Modi's 'rock star reception' in New York: Kerry"	"US Secretary of State, John Kerry, acknowledged that whatever he might do, he can't match the ""rock star"" reception that Modi received from the Indian-American community in New York over the weekend."	"IND"	2
3120584	"en_IND_tindia_int"	"2014-10-01 09:17:24"	"Can't match Modi's 'rock star reception' in New York: Kerry"	"US Secretary of State, John Kerry, acknowledged that whatever he might do, he can't match the ""rock star"" reception that Modi received from the Indian-American community in New York over the weekend."	"USA"	4
3121098	"en_IND_tindia_int"	"2014-10-01 10:17:24"	"Japan volcano death toll hits 48 as new bodies found"	"The death toll from a sudden volcanic eruption in Japan hit 48 on Wednesday as rescuers discovered 12 new bodies in so-far unexplored areas of the ash-covered peak."	"JPN"	1
3124705	"en_IND_tindia_int"	"2014-10-01 16:17:26"	"Turkey mulls military action against IS, coalition strikes near border"	"Turkey signalled it may send troops into Syria or Iraq and let allies use Turkish bases to fight Islamic State, as coalition jets launched air strikes on Wednesday on insurgents besieging a town on its southern border with Syria."	"IRQ"	1
3124705	"en_IND_tindia_int"	"2014-10-01 16:17:26"	"Turkey mulls military action against IS, coalition strikes near border"	"Turkey signalled it may send troops into Syria or Iraq and let allies use Turkish bases to fight Islamic State, as coalition jets launched air strikes on Wednesday on insurgents besieging a town on its southern border with Syria."	"SYR"	1
3124705	"en_IND_tindia_int"	"2014-10-01 16:17:26"	"Turkey mulls military action against IS, coalition strikes near border"	"Turkey signalled it may send troops into Syria or Iraq and let allies use Turkish bases to fight Islamic State, as coalition jets launched air strikes on Wednesday on insurgents besieging a town on its southern border with Syria."	"TUR"	2
3125398	"en_IND_tindia_int"	"2014-10-01 17:17:27"	"UK drops charges against ex-Guantanamo inmate"	"British prosecutors dropped terrorism charges today against a former Guantanamo Bay detainee who is a high-profile advocate for the rights of terror suspects."	"GBR"	2
3126077	"en_IND_tindia_int"	"2014-10-01 18:17:27"	"School bombing kills 30 children in Syria"	"At least 30 Syrian children were killed on Wednesday in a double bombing by a lone assailant at a school in the government-controlled city of Homs, a monitor said."	"SYR"	3
3126802	"en_IND_tindia_int"	"2014-10-01 19:17:28"	"Ukraine rebels close in on Donetsk airport"	"Rebels in eastern Ukraine appeared on Wednesday to be successfully closing in on the government-held airport in Donetsk, the seizure of which would be a strategic victory for the pro-Russian separatists."	"RUS"	1
3126802	"en_IND_tindia_int"	"2014-10-01 19:17:28"	"Ukraine rebels close in on Donetsk airport"	"Rebels in eastern Ukraine appeared on Wednesday to be successfully closing in on the government-held airport in Donetsk, the seizure of which would be a strategic victory for the pro-Russian separatists."	"UKR"	2
3129130	"en_IND_tindia_int"	"2014-10-01 23:17:31"	"US Secret Service director resigns over security breaches"	"The director of the US Secret Service resigned Wednesday following a string of lapses by the elite presidential protection branch, including one in which an intruder ran through the front door of the White House."	"USA"	2
3129727	"en_IND_tindia_int"	"2014-10-02 00:17:31"	"Ebola death toll passes 3,300: WHO"	"In its latest update, the UN health agency said a total of 7,178 people had been infected across five west African countries and that of those 3,338 had died."	""	NA
3130248	"en_IND_tindia_int"	"2014-10-02 01:17:31"	"US, China air differences over Hong Kong protests"	"The top US and Chinese diplomats publicly aired differences on Wednesday over the protests in Hong Kong, where students want democratic changes to the electoral system."	"CHN"	2
3130248	"en_IND_tindia_int"	"2014-10-02 01:17:31"	"US, China air differences over Hong Kong protests"	"The top US and Chinese diplomats publicly aired differences on Wednesday over the protests in Hong Kong, where students want democratic changes to the electoral system."	"HKG"	1
3130248	"en_IND_tindia_int"	"2014-10-02 01:17:31"	"US, China air differences over Hong Kong protests"	"The top US and Chinese diplomats publicly aired differences on Wednesday over the protests in Hong Kong, where students want democratic changes to the electoral system."	"USA"	1
3130249	"en_IND_tindia_int"	"2014-10-02 01:17:31"	"Iraqi pilots supply food, arms to rebels by mistake"	"Iraqi military pilots intending to supply aid and armoury to its solders besieged by ISIS militants have mistakenly supplied the items directly to its enemy instead."	"IRQ"	1
3130693	"en_IND_tindia_int"	"2014-10-02 02:17:31"	"Saudi overhaul reshapes Islam's holiest city Mecca"	"As a child, Osama al-Bar would walk from his home past Islam's holiest site, the Kaaba, to the market of spice and fabric merchants where his father owned a store."	"STP"	1
3131439	"en_IND_tindia_int"	"2014-10-02 04:17:32"	"Florida man convicted in loud music case"	"A Florida man faces life in prison after being convicted of first degree murder at his retrial for the shooting death of an unarmed black teenager during an argument over loud music in 2012."	"USA"	1
3134062	"en_IND_tindia_int"	"2014-10-02 10:17:35"	"Suicide attack on Afghan army bus, 3 killed"	"The militant group, which claimed responsibility for all three blasts, strongly oppose the US troop agreement that was signed on Tuesday."	"AFG"	1
3134062	"en_IND_tindia_int"	"2014-10-02 10:17:35"	"Suicide attack on Afghan army bus, 3 killed"	"The militant group, which claimed responsibility for all three blasts, strongly oppose the US troop agreement that was signed on Tuesday."	"USA"	1
3135079	"en_IND_tindia_int"	"2014-10-02 12:17:36"	"Militants seize western Iraqi town of Heet: Report"	"Initial reports from Heet hospital sources said six people, including one civilian, were killed and 12 people were wounded."	"IRQ"	1
3135709	"en_IND_tindia_int"	"2014-10-02 13:17:36"	"Bomb hits passenger bus in northwest Pak killing 7"	"The army said militants have been on the run since the June launch of the operation, which also displaced over 800,000 people."	""	NA
3137202	"en_IND_tindia_int"	"2014-10-02 15:17:37"	"Boko Haram leader dismisses claims of his death in new video"	"Boko Haram leader Abubakar Shekau dismissed Nigerian military claims of his death in a new video obtained by AFP on Thursday and said the militants had implemented strict Islamic law in captured towns."	"NGA"	1
3137848	"en_IND_tindia_int"	"2014-10-02 16:17:37"	"Prince William warns paparazzi against ""harassing"" George"	"Britain's Prince William has warned two photographers against trailing his baby son George during walks in London parks with his nanny, saying their behaviour amounted to ""harassment""."	"GBR"	2
3137849	"en_IND_tindia_int"	"2014-10-02 16:17:37"	"Putin says 'foolish' sanctions will not hold back Russia"	"President Vladimir Putin dismissed Western sanctions as ""utter foolishness"" today and said they would not stop Russia developing into a stronger economic power."	"RUS"	2
3138624	"en_IND_tindia_int"	"2014-10-02 17:17:38"	"Turkey ponders new powers to fight IS militants"	"Turkey's parliament was debating a motion today to give the government new powers to launch military incursions into Syria and Iraq and to allow foreign forces to use its territory for possible operations against the Islamic State group."	"IRQ"	1
3138624	"en_IND_tindia_int"	"2014-10-02 17:17:38"	"Turkey ponders new powers to fight IS militants"	"Turkey's parliament was debating a motion today to give the government new powers to launch military incursions into Syria and Iraq and to allow foreign forces to use its territory for possible operations against the Islamic State group."	"SYR"	1
3138624	"en_IND_tindia_int"	"2014-10-02 17:17:38"	"Turkey ponders new powers to fight IS militants"	"Turkey's parliament was debating a motion today to give the government new powers to launch military incursions into Syria and Iraq and to allow foreign forces to use its territory for possible operations against the Islamic State group."	"TUR"	1
3140123	"en_IND_tindia_int"	"2014-10-02 19:17:39"	"Tensions soar in Hong Kong, several areas shut down"	"China backed the city's embattled leader saying it was behind Leung ""firmly and unshakably"" and pledged support for the police as protesters prepared for a fifth night on the barricades."	"CHN"	1
3140123	"en_IND_tindia_int"	"2014-10-02 19:17:39"	"Tensions soar in Hong Kong, several areas shut down"	"China backed the city's embattled leader saying it was behind Leung ""firmly and unshakably"" and pledged support for the police as protesters prepared for a fifth night on the barricades."	"HKG"	1
3140763	"en_IND_tindia_int"	"2014-10-02 20:17:40"	"Hong Kong leader's daughter creates controversy with FB post"	"The daughter of Hong Kong chief executive CY Leung has poured a good amount of cold water on China’s carefully crafted public relations strategy to persuade agitating youth to end their agitation."	"CHN"	1
3140763	"en_IND_tindia_int"	"2014-10-02 20:17:40"	"Hong Kong leader's daughter creates controversy with FB post"	"The daughter of Hong Kong chief executive CY Leung has poured a good amount of cold water on China’s carefully crafted public relations strategy to persuade agitating youth to end their agitation."	"HKG"	1
3141945	"en_IND_tindia_int"	"2014-10-02 22:17:41"	"US to partially lift 40-year-old ban on arms sale to Vietnam"	"The United States is to partially lift a four-decade-old arms embargo against its former foe Vietnam, the state department said on Thursday."	"USA"	2
3144511	"en_IND_tindia_int"	"2014-10-03 03:17:43"	"Now hunger threat shadows Ebola in West Africa"	"The threat of hunger is tracking Ebola across affected West African nations as the disease kills farmers and their families, drives workers from the fields and creates food shortages."	""	NA
3144512	"en_IND_tindia_int"	"2014-10-03 03:17:43"	"Oz parliament to have ‘burqa box’"	"The Australian parliament has announced a set of security rules including one that means people wearing the Niqab, which covers part of the face, or the burqa, will need to sit in a closed part of the parliament behind glass when visiting."	"AUS"	1
3145242	"en_IND_tindia_int"	"2014-10-03 05:17:44"	"Egypt judge in mass death sentence cases removed"	"The Egyptian judge who oversaw mass death sentence cases against Islamist supporters of the country's ousted president, drawing world criticism, has been removed from his criminal court, officials and the judge himself told The Associated Press on Thursday."	"EGY"	2
3147453	"en_IND_tindia_int"	"2014-10-03 10:17:46"	"Latvia holds election with Ukraine on its mind"	"After regaining independence in 1991 following five decades of Soviet occupation, Latvia and Baltic neighbours Lithuania and Estonia turned west and joined Nato and the European Union in 2004."	"EST"	1
3147453	"en_IND_tindia_int"	"2014-10-03 10:17:46"	"Latvia holds election with Ukraine on its mind"	"After regaining independence in 1991 following five decades of Soviet occupation, Latvia and Baltic neighbours Lithuania and Estonia turned west and joined Nato and the European Union in 2004."	"LTU"	1
3147453	"en_IND_tindia_int"	"2014-10-03 10:17:46"	"Latvia holds election with Ukraine on its mind"	"After regaining independence in 1991 following five decades of Soviet occupation, Latvia and Baltic neighbours Lithuania and Estonia turned west and joined Nato and the European Union in 2004."	"LVA"	1
3147453	"en_IND_tindia_int"	"2014-10-03 10:17:46"	"Latvia holds election with Ukraine on its mind"	"After regaining independence in 1991 following five decades of Soviet occupation, Latvia and Baltic neighbours Lithuania and Estonia turned west and joined Nato and the European Union in 2004."	"UKR"	1
3147958	"en_IND_tindia_int"	"2014-10-03 11:17:46"	"Britain’s PM on surprise visit to Afghanistan"	"Cameron arrived a day after visiting British pilots in Cyprus who are taking part in air strikes on Islamic State group targets in Iraq."	"AFG"	1
3147958	"en_IND_tindia_int"	"2014-10-03 11:17:46"	"Britain’s PM on surprise visit to Afghanistan"	"Cameron arrived a day after visiting British pilots in Cyprus who are taking part in air strikes on Islamic State group targets in Iraq."	"CYP"	1
3147958	"en_IND_tindia_int"	"2014-10-03 11:17:46"	"Britain’s PM on surprise visit to Afghanistan"	"Cameron arrived a day after visiting British pilots in Cyprus who are taking part in air strikes on Islamic State group targets in Iraq."	"GBR"	3
3147958	"en_IND_tindia_int"	"2014-10-03 11:17:46"	"Britain’s PM on surprise visit to Afghanistan"	"Cameron arrived a day after visiting British pilots in Cyprus who are taking part in air strikes on Islamic State group targets in Iraq."	"IRQ"	1
3147959	"en_IND_tindia_int"	"2014-10-03 11:17:46"	"Hong Kong protests shrink after leader OKs talks"	"In other areas, police removed barricades as people returned to work and school after a two-day holiday."	"HKG"	1
3149110	"en_IND_tindia_int"	"2014-10-03 13:17:48"	"Barack Obama expresses interest in yoga"	"Modi, 64, a self-practitioner of yoga, in his address to the UN general assembly this year, called for declaring an International Yoga Day, which has gained support from several countries."	"IND"	1
3149110	"en_IND_tindia_int"	"2014-10-03 13:17:48"	"Barack Obama expresses interest in yoga"	"Modi, 64, a self-practitioner of yoga, in his address to the UN general assembly this year, called for declaring an International Yoga Day, which has gained support from several countries."	"USA"	1
3149111	"en_IND_tindia_int"	"2014-10-03 13:17:48"	"Israel on alert as Jewish, Muslim holiday coincide"	"Israel police are on high alert to avert possible clashes as Jews and Muslims observe their faith's major holidays of Yom Kippur and Eid al-Adha, which overlap this year."	"ISR"	1
3150391	"en_IND_tindia_int"	"2014-10-03 15:17:48"	"Some see racial bias behind Secret Service's recent lapses"	"The furor that led to this week’s resignation of the director of the Secret Service resonated deeply among blacks, outraged that those supposed to be guarding the first black president were somehow falling down on the job."	""	NA
3151003	"en_IND_tindia_int"	"2014-10-03 16:17:49"	"Albania PM to visit Serbia after 68 years"	"Albania's foreign minister says Prime Minister Edi Rama will visit Belgrade later this month in the first visit to Serbia by an Albanian premier in 68 years."	"ALB"	2
3151003	"en_IND_tindia_int"	"2014-10-03 16:17:49"	"Albania PM to visit Serbia after 68 years"	"Albania's foreign minister says Prime Minister Edi Rama will visit Belgrade later this month in the first visit to Serbia by an Albanian premier in 68 years."	"SRB"	2
3151004	"en_IND_tindia_int"	"2014-10-03 16:17:49"	"Ex-News of the World news editor admits phone hacking"	"A former news editor at Rupert Murdoch's now-defunct tabloid 'News of the World' today admitted to hacking phones of celebrities like Jude Law and Paul McCartney while at the newspaper, becoming the eight person to be convicted in connection with the case."	""	NA
3151653	"en_IND_tindia_int"	"2014-10-03 17:17:48"	"Sweden to become 1st major European country to recognize state of Palestine"	"Sweden's new centre-left govt will recognize the state of Palestine in a move that will make it the first major European country to take the step, Prime Minister Stefan Lofven said today."	"PSE"	1
3151653	"en_IND_tindia_int"	"2014-10-03 17:17:48"	"Sweden to become 1st major European country to recognize state of Palestine"	"Sweden's new centre-left govt will recognize the state of Palestine in a move that will make it the first major European country to take the step, Prime Minister Stefan Lofven said today."	"SWE"	1
3155082	"en_IND_tindia_int"	"2014-10-03 23:17:51"	"Islamic State backs up force in Syria with threats"	"Khaled Baki phones the number of a fellow Kurdish fighter and gets through to the Islamic State militants who say they beheaded her."	"AZE"	1
3155082	"en_IND_tindia_int"	"2014-10-03 23:17:51"	"Islamic State backs up force in Syria with threats"	"Khaled Baki phones the number of a fellow Kurdish fighter and gets through to the Islamic State militants who say they beheaded her."	"SYR"	1
3156033	"en_IND_tindia_int"	"2014-10-04 01:17:51"	"US readies 4,000 troops for Ebola mission"	"The US military expects to increase the number of troops deployed to Liberia to fight the Ebola outbreak to nearly 4,000, up from a planned 3,000-strong force, the Pentagon said on Friday."	"LBR"	1
3156033	"en_IND_tindia_int"	"2014-10-04 01:17:51"	"US readies 4,000 troops for Ebola mission"	"The US military expects to increase the number of troops deployed to Liberia to fight the Ebola outbreak to nearly 4,000, up from a planned 3,000-strong force, the Pentagon said on Friday."	"USA"	1
3156034	"en_IND_tindia_int"	"2014-10-04 01:17:51"	"Battle rages for Ukraine's main eastern airport"	"Ukrainian forces clashed with pro-Russian insurgents for control of a strategic airport in the restive east on Friday and traded blame over the death of a Swiss aid worker, four weeks into their shaky truce."	"CHE"	1
3156034	"en_IND_tindia_int"	"2014-10-04 01:17:51"	"Battle rages for Ukraine's main eastern airport"	"Ukrainian forces clashed with pro-Russian insurgents for control of a strategic airport in the restive east on Friday and traded blame over the death of a Swiss aid worker, four weeks into their shaky truce."	"RUS"	1
3156034	"en_IND_tindia_int"	"2014-10-04 01:17:51"	"Battle rages for Ukraine's main eastern airport"	"Ukrainian forces clashed with pro-Russian insurgents for control of a strategic airport in the restive east on Friday and traded blame over the death of a Swiss aid worker, four weeks into their shaky truce."	"UKR"	2
3156035	"en_IND_tindia_int"	"2014-10-04 01:17:51"	"12 Libya soldiers killed in new Benghazi battle with Islamists"	"At least 12 Libyan soldiers were killed and 45 wounded on Friday in fresh clashes with Islamist militants near the airport of the eastern city of Benghazi, a medic said."	"LBY"	2
3157905	"en_IND_tindia_int"	"2014-10-04 07:17:53"	"US aid worker threatened by Islamic State in Syria"	"In a statement issued on Friday evening, National Security Council spokeswoman Caitlin Hayden confirmed that Kassig was being held by Islamic State militants."	"SYR"	1
3157905	"en_IND_tindia_int"	"2014-10-04 07:17:53"	"US aid worker threatened by Islamic State in Syria"	"In a statement issued on Friday evening, National Security Council spokeswoman Caitlin Hayden confirmed that Kassig was being held by Islamic State militants."	"USA"	1
3157906	"en_IND_tindia_int"	"2014-10-04 07:17:53"	"Texas identifies 10 people at 'high risk' to Ebola in Dallas"	"US health officials were monitoring 50 people for Ebola exposure, 10 of whom are at ""high risk"" of the disease after close contact with the first diagnosed American patient."	"USA"	3
3157907	"en_IND_tindia_int"	"2014-10-04 07:17:53"	"North Korea sends No. 2 in rare visit to South"	"It was the first senior visit of this kind to the South since conservative South Korean President Park Geun-hye took office in early 2013."	"KOR"	1
3157907	"en_IND_tindia_int"	"2014-10-04 07:17:53"	"North Korea sends No. 2 in rare visit to South"	"It was the first senior visit of this kind to the South since conservative South Korean President Park Geun-hye took office in early 2013."	"PRK"	1
3158198	"en_IND_tindia_int"	"2014-10-04 08:17:53"	"Pakistan detects record number of polio cases"	"A health official in Pakistan says authorities already have detected a record number of polio cases this year, blaming militants for the outbreak."	"PAK"	1
3158199	"en_IND_tindia_int"	"2014-10-04 08:17:53"	"3 more bodies found on Japan volcano as typhoon nears"	"Some 930 troops, firefighters, police restarted their search on Saturday morning after heavy rain had suspended their recovery operation since Thursday afternoon."	"JPN"	1
3158495	"en_IND_tindia_int"	"2014-10-04 09:17:54"	"Michelle tweets, Obama offers marriage tips on 22nd wedding anniversary"	"Michelle Obama recently tweeted a wedding photograph and Barack Obama gave a marriage advice to a new bride while at a stop in Princeton, Indiana as the couple celebrated their 22 years of marriage."	"USA"	1
3158848	"en_IND_tindia_int"	"2014-10-04 10:17:54"	"Errant tweet claims Taliban’s spokesman in Pakistan"	"Twitter says such geolocation data is based on latitude and longitude data or other information provided by users at the time of their message."	"PAK"	1
3159698	"en_IND_tindia_int"	"2014-10-04 12:17:55"	"With huge search area mapped, MH370 hunt resuming"	"In a bid to finally solve one of the world's most perplexing aviation mysteries, the hunt for Malaysia Airlines Flight 370 is about to resume in a desolate stretch of the Indian Ocean, with searchers lowering new equipment deep beneath the waves."	"IND"	1
3159698	"en_IND_tindia_int"	"2014-10-04 12:17:55"	"With huge search area mapped, MH370 hunt resuming"	"In a bid to finally solve one of the world's most perplexing aviation mysteries, the hunt for Malaysia Airlines Flight 370 is about to resume in a desolate stretch of the Indian Ocean, with searchers lowering new equipment deep beneath the waves."	"MYS"	1
3160025	"en_IND_tindia_int"	"2014-10-04 13:17:56"	"Thailand's 86-year-old king in hospital with fever"	"Thailand's royal palace says the country's 86-year-old king was admitted to a hospital and being treated for a fever that doctors believe was caused by an infection."	"THA"	1
3160716	"en_IND_tindia_int"	"2014-10-04 15:17:56"	"China test fires 10,000-km range nuclear missile"	"China has flight tested an upgraded version of its 10,000-km range Dongfeng missile which can reach most of the US and European cities, demonstrating its nuclear capability, media reports said."	"CHN"	1
3160716	"en_IND_tindia_int"	"2014-10-04 15:17:56"	"China test fires 10,000-km range nuclear missile"	"China has flight tested an upgraded version of its 10,000-km range Dongfeng missile which can reach most of the US and European cities, demonstrating its nuclear capability, media reports said."	"USA"	1
3161109	"en_IND_tindia_int"	"2014-10-04 16:17:57"	"South Korea, North Korea hold talks in Incheon"	"South Korean unification minister Ryoo Kihl-jae is holding talks with a high-level North Korean delegation which arrived here on Saturday to attend the closing ceremony of the 17th Asian Games."	"KOR"	2
3161109	"en_IND_tindia_int"	"2014-10-04 16:17:57"	"South Korea, North Korea hold talks in Incheon"	"South Korean unification minister Ryoo Kihl-jae is holding talks with a high-level North Korean delegation which arrived here on Saturday to attend the closing ceremony of the 17th Asian Games."	"PRK"	2
3161921	"en_IND_tindia_int"	"2014-10-04 18:17:57"	"International conspiracy for Lanka regime change: Rajapaksa"	"Facing flak from the UN over its alleged human rights abuses during the civil war against the LTTE, Sri Lankan president Mahinda Rajapaksa has said that a section of the international community is plotting against his regime to set up a puppet government in the country."	"LKA"	1
3162348	"en_IND_tindia_int"	"2014-10-04 19:17:58"	"Bomb attack at Pakistan bus stop kills 6, injures 17"	"At least six people were killed and 17 others wounded when a bomb exploded at a bus stop in Pakistan's northwestern Khyber Pakhtunkhwa province on Saturday, officials said."	"PAK"	1
3164679	"en_IND_tindia_int"	"2014-10-05 02:18:03"	"Syrian town still under siege by IS despite air strikes"	"Islamic State forces shelled the Syrian border town of Kobani on Saturday and its Kurdish defenders said they were expecting a new assault to try to capture it."	"SYR"	1
3164680	"en_IND_tindia_int"	"2014-10-05 02:18:03"	"Mass grave found near Mexico town hit by violence"	"A clandestine grave holding an undetermined number of bodies was found outside a town where violence last weekend resulted in six deaths and the disappearance of 43 students, Mexican officials said Saturday."	"MEX"	3
3164681	"en_IND_tindia_int"	"2014-10-05 02:18:03"	"British captive in Libya released"	"British teacher David Bolam has been released after being held hostage in Libya for around five months, the foreign office in London has said."	"GBR"	2
3164681	"en_IND_tindia_int"	"2014-10-05 02:18:03"	"British captive in Libya released"	"British teacher David Bolam has been released after being held hostage in Libya for around five months, the foreign office in London has said."	"LBY"	1
3165201	"en_IND_tindia_int"	"2014-10-05 04:18:04"	"NKorea says nothing wrong with Kim's health: SKorea"	"There is nothing wrong with the health of North Korean leader Kim Jong-un, a senior North Korean official said during an extremely rare visit to the South, after rumours of a debilitating illness or even a coup in Pyongyang."	"PRK"	3
3165202	"en_IND_tindia_int"	"2014-10-05 04:18:04"	"Shabab pull out of Somali town as troops advance"	"Members of the Shabab, a militant Islamist group, are withdrawing from a strategic town on Somalia’s southern coast as government forces and African Union troops advance toward it, witnesses and residents said on Saturday."	"SOM"	2
3165990	"en_IND_tindia_int"	"2014-10-05 07:18:05"	"Doctor successfully treated for Ebola hospitalized"	"Sacra, of Holden, returned to Massachusetts on September 25 after weeks of treatment at an Omaha, Nebraska, hospital."	""	NA
3166602	"en_IND_tindia_int"	"2014-10-05 09:18:04"	"US navy to deploy armed, robotic patrol boats"	"The US navy says it will soon use armed, robotic patrol boats with no sailors on board to escort and defend warships moving through sensitive sea lanes."	"USA"	1
3167624	"en_IND_tindia_int"	"2014-10-05 12:18:06"	"Latvia coalition holds power as pro-Putin force tops seats"	"Russia's annexation of Crimea and meddling in eastern Ukraine spooked voters in this Nato and eurozone member of just two million people."	"LVA"	1
3167624	"en_IND_tindia_int"	"2014-10-05 12:18:06"	"Latvia coalition holds power as pro-Putin force tops seats"	"Russia's annexation of Crimea and meddling in eastern Ukraine spooked voters in this Nato and eurozone member of just two million people."	"RUS"	2
3167624	"en_IND_tindia_int"	"2014-10-05 12:18:06"	"Latvia coalition holds power as pro-Putin force tops seats"	"Russia's annexation of Crimea and meddling in eastern Ukraine spooked voters in this Nato and eurozone member of just two million people."	"UKR"	2
3167945	"en_IND_tindia_int"	"2014-10-05 13:18:06"	"Kurds clash with militants closing in on Syrian town"	"Kurdish forces battled overnight with Islamists trying to seize a hill overlooking a Syrian border town with Turkey as US-led coalition warplanes carried out raids on the militants, a Kurdish official and a monitoring group said on Sunday."	"SYR"	1
3167945	"en_IND_tindia_int"	"2014-10-05 13:18:06"	"Kurds clash with militants closing in on Syrian town"	"Kurdish forces battled overnight with Islamists trying to seize a hill overlooking a Syrian border town with Turkey as US-led coalition warplanes carried out raids on the militants, a Kurdish official and a monitoring group said on Sunday."	"TUR"	1
3167945	"en_IND_tindia_int"	"2014-10-05 13:18:06"	"Kurds clash with militants closing in on Syrian town"	"Kurdish forces battled overnight with Islamists trying to seize a hill overlooking a Syrian border town with Turkey as US-led coalition warplanes carried out raids on the militants, a Kurdish official and a monitoring group said on Sunday."	"USA"	1
3168327	"en_IND_tindia_int"	"2014-10-05 14:18:06"	"Police kill seven Taliban militants in Pakistan"	"Pakistan police on Sunday killed seven Taliban insurgents during a raid in the port city of Karachi, police said."	"PAK"	2
3168328	"en_IND_tindia_int"	"2014-10-05 14:18:06"	"French teen girl stopped 'on way to jihad in Syria'"	"A 15-year-old French girl was in police custody Sunday after she disappeared from her family home in southern France, suspected of wanting to travel to Syria to wage jihad."	"FRA"	2
3168328	"en_IND_tindia_int"	"2014-10-05 14:18:06"	"French teen girl stopped 'on way to jihad in Syria'"	"A 15-year-old French girl was in police custody Sunday after she disappeared from her family home in southern France, suspected of wanting to travel to Syria to wage jihad."	"SYR"	1
